CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100892,Female,0,No,No,50,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,58.42,2946.85,No
CUST100893,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.79,5158.55,No
CUST100894,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,101.28,1399.95,No
CUST100895,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),74.26,1166.18,No
CUST100896,Female,1,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.52,1444.01,No
CUST100897,Male,0,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),82.67,1873.79,Yes
CUST100898,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.61,1445.47,Yes
CUST100899,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.67,3121.84,No
CUST100900,Male,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.64,1572.23,Yes
CUST100901,Male,1,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.85,5556.0,Yes
CUST100902,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),69.43,2789.25,No
CUST100903,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),95.82,5573.24,No
CUST100904,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),112.22,3717.32,Yes
CUST100905,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,118.74,1145.17,Yes
CUST100906,Male,0,No,No,50,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),109.1,5521.93,No
CUST100907,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.55,374.94,Yes
CUST100908,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),135.22,6574.46,No
CUST100909,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,96.78,2957.35,No
CUST100910,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,115.62,6494.39,No
CUST100911,Male,0,Yes,No,63,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),61.38,3882.96,No
CUST100912,Male,0,Yes,No,30,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.06,1502.3,No
CUST100913,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),106.44,6879.51,No
CUST100914,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),83.36,560.51,Yes
CUST100915,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.48,598.06,Yes
CUST100916,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),97.21,6963.2,No
CUST100917,Female,1,No,No,42,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,60.68,2536.46,No
CUST100918,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,86.0,2851.47,No
CUST100919,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.86,230.8,No
CUST100920,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.2,2164.04,No
CUST100921,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.65,4624.02,Yes
CUST100922,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),126.52,7578.18,No
CUST100923,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,104.26,7013.07,No
CUST100924,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.73,3198.23,Yes
CUST100925,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.48,803.26,No
CUST100926,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),109.34,1303.1,Yes
CUST100927,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.03,626.59,No
CUST100928,Male,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.14,3290.74,Yes
CUST100929,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),107.61,4456.87,No
CUST100930,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.29,589.23,No
CUST100931,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.77,2031.07,No
CUST100932,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.39,1701.63,Yes
CUST100933,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.12,4778.27,No
CUST100934,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,126.92,8618.98,No
CUST100935,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,87.75,2188.69,No
CUST100936,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.23,3419.24,No
CUST100937,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.02,5741.92,No
CUST100938,Male,0,No,No,50,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,132.95,6649.52,No
CUST100939,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.42,1692.43,No
CUST100940,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,112.11,5626.12,No
CUST100941,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.55,371.94,No
CUST100942,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.46,2648.69,No
CUST100943,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.53,1720.42,Yes
CUST100944,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1288.3,No
CUST100945,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.45,258.26,No
CUST100946,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,96.19,6075.25,No
CUST100947,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),92.16,1952.73,No
CUST100948,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,111.67,347.13,Yes
CUST100949,Male,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.93,1183.78,Yes
CUST100950,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.96,2934.75,Yes
CUST100951,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.54,371.93,No
CUST100952,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),120.12,361.43,No
CUST100953,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),111.39,967.8,Yes
CUST100954,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,99.06,2954.72,No
CUST100955,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),114.88,1230.95,No
CUST100956,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.17,1807.76,No
CUST100957,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.89,593.42,No
CUST100958,Female,0,No,Yes,57,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.74,4909.86,No
CUST100959,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,109.53,6822.64,No
CUST100960,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,132.92,6933.56,No
CUST100961,Male,0,No,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.08,1652.87,No
CUST100962,Female,1,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,79.74,5409.84,No
CUST100963,Male,1,Yes,Yes,4,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,76.33,350.08,No
CUST100964,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.48,2848.8,No
CUST100965,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.48,6186.76,No
CUST100966,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.14,454.05,No
CUST100967,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),125.59,6848.67,No
CUST100968,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.92,5783.32,Yes
CUST100969,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.08,4903.11,Yes
CUST100970,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),104.53,2553.44,No
CUST100971,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,471.2,No
CUST100972,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.43,256.25,Yes
CUST100973,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.51,1829.46,Yes
CUST100974,Male,0,No,Yes,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.82,1774.03,No
CUST100975,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.52,1169.24,No
CUST100976,Male,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.86,982.44,No
CUST100977,Female,1,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.19,4934.34,No
CUST100978,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.74,4163.11,No
CUST100979,Female,1,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),75.0,3912.04,No
CUST100980,Female,1,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,96.55,164.64,No
CUST100981,Female,0,Yes,No,34,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.71,2997.69,No
CUST100982,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),113.83,6024.72,No
CUST100983,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.51,468.13,No
CUST100984,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.94,3091.91,No
CUST100985,Female,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),108.68,5766.17,No
CUST100986,Female,0,No,Yes,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),95.05,5551.56,Yes
CUST100987,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.81,5856.89,No
CUST100988,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),90.17,2816.79,No
CUST100989,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.61,2166.53,No
CUST100990,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.85,674.4,No
CUST100991,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,77.14,3869.89,No
CUST100992,Male,1,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.29,1013.71,No
CUST100993,Male,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),77.01,2276.99,No
CUST100994,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,73.62,886.67,Yes
CUST100995,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),89.06,3137.77,Yes
CUST100996,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.43,417.97,Yes
CUST100997,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,97.3,3657.69,No
CUST100998,Female,0,No,No,64,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),80.03,5120.85,No
CUST100999,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,120.74,6769.31,Yes
CUST101000,Female,1,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.95,3495.43,No
CUST101001,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),111.87,7955.42,Yes
CUST101002,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.39,7329.93,No
CUST101003,Female,0,No,Yes,32,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),82.19,2664.72,No
CUST101004,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,104.37,5754.6,No
CUST101005,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.46,2887.32,Yes
CUST101006,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,105.79,6832.73,No
CUST101007,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.06,2270.28,No
CUST101008,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.15,1142.63,Yes
CUST101009,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.5,205.57,Yes
CUST101010,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),107.2,6572.24,No
CUST101011,Female,0,No,Yes,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.4,1896.43,No
CUST101012,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.47,1206.67,No
CUST101013,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,98.32,710.13,Yes
CUST101014,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.89,3889.22,No
CUST101015,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,99.32,3188.71,No
CUST101016,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),125.27,3939.4,No
CUST101017,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,114.76,1401.27,Yes
CUST101018,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.18,515.34,Yes
CUST101019,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.64,2555.78,No
CUST101020,Male,0,Yes,Yes,34,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),96.8,3221.4,No
CUST101021,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.58,1077.45,No
CUST101022,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.17,3338.62,Yes
CUST101023,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.19,1850.3,No
CUST101024,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),110.91,2041.1,Yes
CUST101025,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),105.97,4727.69,No
CUST101026,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,119.52,3809.42,No
CUST101027,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.55,6381.37,Yes
CUST101028,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.61,846.31,No
CUST101029,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.8,4382.34,Yes
CUST101030,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.33,579.74,No
CUST101031,Male,1,Yes,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,67.19,902.11,No
CUST101032,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.22,5250.25,Yes
CUST101033,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),101.56,2580.32,No
CUST101034,Male,1,No,Yes,31,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),79.38,2507.84,No
CUST101035,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),102.97,4453.34,No
CUST101036,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.8,491.7,Yes
CUST101037,Male,1,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,74.06,2754.33,No
CUST101038,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,68.33,1627.23,No
CUST101039,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),83.62,924.69,No
CUST101040,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),67.98,2084.09,No
CUST101041,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,140.0,4736.24,Yes
CUST101042,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,102.61,1495.93,No
CUST101043,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),91.35,3566.87,No
CUST101044,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,83.29,4565.14,Yes
CUST101045,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),103.01,2118.26,No
CUST101046,Male,0,Yes,Yes,70,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,63.89,4459.86,Yes
CUST101047,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),95.0,4270.53,No
CUST101048,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,77.53,4406.44,Yes
CUST101049,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),87.02,419.18,No
CUST101050,Female,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.74,2010.99,No
CUST101051,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,116.4,2986.36,No
CUST101052,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.97,1193.22,No
CUST101053,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.5,1255.36,Yes
CUST101054,Male,1,No,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),71.56,1364.07,No
CUST101055,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,85.94,1592.43,No
CUST101056,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),81.01,365.73,No
CUST101057,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,88.81,3945.58,Yes
CUST101058,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,123.73,6881.69,Yes
CUST101059,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,86.51,2516.17,Yes
CUST101060,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.26,1005.23,No
CUST101061,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),106.9,2425.79,No
CUST101062,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.18,2904.04,No
CUST101063,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),89.0,5877.83,No
CUST101064,Female,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.62,346.44,Yes
CUST101065,Male,1,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,68.83,1721.58,No
CUST101066,Female,1,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,117.24,5318.04,Yes
CUST101067,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,329.2,No
CUST101068,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),136.47,8818.84,No
CUST101069,Male,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.37,7363.64,No
